TransactionID,TransactionDate,YearMonth,Year,MonthNum,MonthName,CustomerID,CustomerName,AgeGroup,Gender,City,CardType,CardLimit,TransactionCategory,Merchant,PaymentMode,TransactionAmount,Fees,RewardPoints,PaymentStatus,TotalDue,UtilizationPct,IsFraudFlag
TXN00400,2024-11-21,2024-11,2024,11,November,CUST4083,Customer CUST4083,46-60,Female,Kolkata,MoneyBack,200000,Travel,DMart,Credit Card,14460,260.28,14460,Due,14720.28,20.96,1
TXN00365,2024-11-21,2024-11,2024,11,November,CUST3384,Customer CUST3384,18-25,Female,Delhi,Infinia,300000,Fuel,DMart,UPI AutoPay,23774,0.0,23774,Due,23774.0,34.54,0
TXN00220,2024-11-22,2024-11,2024,11,November,CUST4813,Customer CUST4813,26-35,Male,Ahmedabad,Millennia,800000,Entertainment,Flipkart,NetBanking,9405,0.0,18810,Paid,9405.0,2.86,0
TXN00125,2024-11-22,2024-11,2024,11,November,CUST5754,Customer CUST5754,46-60,Female,Ahmedabad,MoneyBack,200000,Groceries,Flipkart,Credit Card,8964,89.64,8964,Due,9053.64,6.22,0
TXN00180,2024-11-22,2024-11,2024,11,November,CUST3692,Customer CUST3692,26-35,Male,Delhi,Diners Black,300000,Groceries,Croma,Credit Card,23490,0.0,23490,Due,23490.0,28.12,0
TXN00035,2024-11-23,2024-11,2024,11,November,CUST2052,Customer CUST2052,46-60,Female,Delhi,Regalia,200000,Dining,HP Fuel,NetBanking,7777,77.77,31108,Due,7854.77,14.88,0
TXN00044,2024-11-26,2024-11,2024,11,November,CUST7209,Customer CUST7209,36-45,Male,Ahmedabad,Millennia,800000,Shopping,BookMyShow,UPI AutoPay,14971,0.0,29942,Paid,14971.0,6.44,0
TXN00193,2024-11-26,2024-11,2024,11,November,CUST1793,Customer CUST1793,18-25,Male,Chennai,Diners Black,500000,Fuel,BookMyShow,Credit Card,19137,0.0,76548,Paid,19137.0,15.9,1
TXN00434,2024-12-01,2024-12,2024,12,December,CUST1724,Customer CUST1724,18-25,Female,Kolkata,Infinia,100000,Dining,Croma,Credit Card,19591,0.0,78364,Due,19591.0,52.33,0
TXN00143,2024-12-03,2024-12,2024,12,December,CUST2017,Customer CUST2017,18-25,Female,Chennai,Infinia,300000,Bills & Utilities,IRCTC,Credit Card,18972,0.0,37944,Due,18972.0,23.85,0
TXN00210,2024-12-09,2024-12,2024,12,December,CUST4902,Customer CUST4902,46-60,Female,Mumbai,MoneyBack,100000,Entertainment,Swiggy,Credit Card,24385,438.93,48770,Overdue,24823.93,44.4,0
TXN00105,2024-12-09,2024-12,2024,12,December,CUST8685,Customer CUST8685,46-60,Male,Bengaluru,Regalia,200000,Groceries,Zomato,Credit Card,9600,96.0,38400,Due,9696.0,19.37,1
TXN00421,2024-12-13,2024-12,2024,12,December,CUST9570,Customer CUST9570,46-60,Male,Mumbai,Diners Black,100000,Entertainment,Flipkart,Credit Card,23826,0.0,47652,Paid,23826.0,44.0,1
TXN00050,2024-12-14,2024-12,2024,12,December,CUST1878,Customer CUST1878,26-35,Male,Bengaluru,Millennia,500000,Shopping,IRCTC,Credit Card,15854,0.0,15854,Paid,15854.0,9.41,0
TXN00313,2024-12-14,2024-12,2024,12,December,CUST8923,Customer CUST8923,26-35,Female,Delhi,Infinia,500000,Shopping,BookMyShow,NetBanking,17826,320.87,35652,Due,18146.87,17.34,0
TXN00387,2024-12-14,2024-12,2024,12,December,CUST3174,Customer CUST3174,26-35,Male,Hyderabad,Infinia,800000,Shopping,BookMyShow,UPI AutoPay,10926,0.0,10926,Overdue,10926.0,5.06,0
TXN00100,2024-12-15,2024-12,2024,12,December,CUST2657,Customer CUST2657,18-25,Female,Hyderabad,Regalia,300000,Dining,Amazon,NetBanking,4707,0.0,4707,Due,4707.0,6.87,1
TXN00248,2024-12-17,2024-12,2024,12,December,CUST3785,Customer CUST3785,26-35,Female,Ahmedabad,Infinia,800000,Bills & Utilities,Zomato,UPI AutoPay,15788,284.18,31576,Paid,16072.18,4.34,0
TXN00153,2024-12-18,2024-12,2024,12,December,CUST4012,Customer CUST4012,46-60,Male,Kolkata,Infinia,200000,Shopping,Flipkart,UPI AutoPay,23016,230.16,46032,Overdue,23246.16,25.31,1
TXN00243,2024-12-18,2024-12,2024,12,December,CUST3669,Customer CUST3669,26-35,Male,Bengaluru,Diners Black,100000,Bills & Utilities,Flipkart,NetBanking,22772,0.0,45544,Paid,22772.0,57.98,0
TXN00088,2024-12-19,2024-12,2024,12,December,CUST6053,Customer CUST6053,18-25,Male,Kolkata,Millennia,500000,Shopping,DMart,NetBanking,22423,403.61,89692,Paid,22826.61,13.94,0
TXN00062,2024-12-19,2024-12,2024,12,December,CUST4912,Customer CUST4912,46-60,Male,Pune,Infinia,300000,Entertainment,DMart,Credit Card,18007,180.07,36014,Due,18187.07,26.88,0
TXN00312,2024-12-21,2024-12,2024,12,December,CUST3867,Customer CUST3867,46-60,Male,Chennai,Regalia,800000,Fuel,Croma,Credit Card,6574,65.74,13148,Overdue,6639.74,0.84,0
TXN00149,2024-12-22,2024-12,2024,12,December,CUST1372,Customer CUST1372,36-45,Female,Delhi,Regalia,200000,Fuel,Croma,UPI AutoPay,13079,235.42,13079,Overdue,13314.42,28.38,0
TXN00093,2024-12-25,2024-12,2024,12,December,CUST2234,Customer CUST2234,26-35,Female,Bengaluru,Regalia,200000,Groceries,BookMyShow,NetBanking,4998,49.98,4998,Overdue,5047.98,8.52,0
TXN00490,2024-12-26,2024-12,2024,12,December,CUST1853,Customer CUST1853,26-35,Female,Kolkata,Infinia,500000,Bills & Utilities,Amazon,Credit Card,18147,326.65,36294,Due,18473.65,13.72,1
TXN00163,2024-12-28,2024-12,2024,12,December,CUST4700,Customer CUST4700,36-45,Male,Chennai,MoneyBack,800000,Groceries,Swiggy,Credit Card,12424,124.24,24848,Due,12548.24,3.06,0
TXN00464,2024-12-29,2024-12,2024,12,December,CUST6149,Customer CUST6149,18-25,Female,Kolkata,MoneyBack,100000,Dining,Zomato,NetBanking,17050,0.0,34100,Paid,17050.0,68.98,0
TXN00168,2024-12-30,2024-12,2024,12,December,CUST5839,Customer CUST5839,26-35,Male,Kolkata,MoneyBack,500000,Dining,Zomato,UPI AutoPay,22472,404.5,89888,Paid,22876.5,6.03,0
TXN00448,2024-12-31,2024-12,2024,12,December,CUST5553,Customer CUST5553,26-35,Male,Delhi,Diners Black,800000,Groceries,Zomato,NetBanking,20127,362.29,20127,Due,20489.29,7.81,0
TXN00111,2024-12-31,2024-12,2024,12,December,CUST7334,Customer CUST7334,36-45,Male,Mumbai,Diners Black,500000,Shopping,BookMyShow,NetBanking,4278,42.78,8556,Due,4320.78,3.4,0
TXN00259,2025-01-01,2025-01,2025,1,January,CUST8875,Customer CUST8875,36-45,Male,Kolkata,Diners Black,200000,Dining,Swiggy,Credit Card,1491,26.84,2982,Overdue,1517.84,2.8,0
TXN00276,2025-01-02,2025-01,2025,1,January,CUST7371,Customer CUST7371,26-35,Female,Hyderabad,Millennia,200000,Fuel,Swiggy,UPI AutoPay,22335,402.03,89340,Due,22737.03,44.33,0
TXN00465,2025-01-04,2025-01,2025,1,January,CUST5646,Customer CUST5646,46-60,Female,Chennai,Infinia,500000,Bills & Utilities,BookMyShow,Credit Card,1530,0.0,3060,Overdue,1530.0,0.45,0
TXN00115,2025-01-05,2025-01,2025,1,January,CUST7095,Customer CUST7095,46-60,Male,Kolkata,Infinia,500000,Groceries,Amazon,NetBanking,20027,0.0,80108,Due,20027.0,19.21,0
TXN00393,2025-01-07,2025-01,2025,1,January,CUST2070,Customer CUST2070,46-60,Male,Kolkata,Regalia,500000,Bills & Utilities,HP Fuel,UPI AutoPay,21996,219.96,43992,Due,22215.96,12.98,1
TXN00320,2025-01-09,2025-01,2025,1,January,CUST7563,Customer CUST7563,36-45,Female,Bengaluru,MoneyBack,300000,Travel,Amazon,NetBanking,7098,70.98,28392,Paid,7168.98,5.82,1
TXN00128,2025-01-09,2025-01,2025,1,January,CUST2204,Customer CUST2204,46-60,Female,Mumbai,MoneyBack,300000,Groceries,Croma,UPI AutoPay,18886,339.95,18886,Overdue,19225.95,20.23,0
TXN00474,2025-01-10,2025-01,2025,1,January,CUST6855,Customer CUST6855,46-60,Female,Pune,Infinia,100000,Groceries,Swiggy,NetBanking,20685,206.85,41370,Paid,20891.85,56.11,1
TXN00487,2025-01-11,2025-01,2025,1,January,CUST4926,Customer CUST4926,36-45,Female,Chennai,Millennia,100000,Bills & Utilities,IRCTC,NetBanking,20051,0.0,80204,Overdue,20051.0,75.45,0
TXN00378,2025-01-12,2025-01,2025,1,January,CUST2999,Customer CUST2999,36-45,Female,Kolkata,Millennia,300000,Entertainment,Croma,UPI AutoPay,14202,255.64,14202,Overdue,14457.64,13.65,1
TXN00161,2025-01-17,2025-01,2025,1,January,CUST9719,Customer CUST9719,46-60,Male,Mumbai,Infinia,500000,Bills & Utilities,Swiggy,NetBanking,22048,396.86,44096,Overdue,22444.86,4.69,0
TXN00066,2025-01-18,2025-01,2025,1,January,CUST2293,Customer CUST2293,46-60,Male,Kolkata,Regalia,200000,Dining,BookMyShow,NetBanking,17605,176.05,70420,Paid,17781.05,14.79,1
TXN00164,2025-01-21,2025-01,2025,1,January,CUST8109,Customer CUST8109,36-45,Male,Hyderabad,Millennia,100000,Bills & Utilities,Croma,Credit Card,509,9.16,509,Paid,518.16,1.53,1
TXN00397,2025-01-23,2025-01,2025,1,January,CUST1003,Customer CUST1003,26-35,Male,Pune,MoneyBack,200000,Bills & Utilities,BookMyShow,NetBanking,21832,0.0,21832,Due,21832.0,46.59,0
TXN00063,2025-01-25,2025-01,2025,1,January,CUST2644,Customer CUST2644,46-60,Male,Kolkata,Regalia,800000,Travel,Croma,UPI AutoPay,1413,0.0,5652,Paid,1413.0,0.41,1
TXN00275,2025-01-25,2025-01,2025,1,January,CUST5105,Customer CUST5105,26-35,Male,Bengaluru,Millennia,200000,Bills & Utilities,IRCTC,Credit Card,2054,0.0,4108,Overdue,2054.0,5.07,0
TXN00353,2025-01-26,2025-01,2025,1,January,CUST9231,Customer CUST9231,26-35,Male,Mumbai,Diners Black,800000,Fuel,Swiggy,NetBanking,1549,15.49,6196,Overdue,1564.49,0.31,0
TXN00253,2025-01-27,2025-01,2025,1,January,CUST9700,Customer CUST9700,26-35,Male,Mumbai,Millennia,100000,Fuel,Swiggy,NetBanking,6734,121.21,13468,Overdue,6855.21,30.76,1
TXN00032,2025-01-28,2025-01,2025,1,January,CUST2746,Customer CUST2746,46-60,Male,Hyderabad,MoneyBack,100000,Dining,Amazon,NetBanking,5035,90.63,20140,Overdue,5125.63,23.01,0
TXN00272,2025-01-31,2025-01,2025,1,January,CUST6617,Customer CUST6617,36-45,Female,Pune,Infinia,200000,Travel,Amazon,Credit Card,13918,250.52,55672,Due,14168.52,14.57,0
TXN00183,2025-02-01,2025-02,2025,2,February,CUST5873,Customer CUST5873,18-25,Male,Kolkata,Infinia,800000,Groceries,HP Fuel,Credit Card,11600,116.0,23200,Paid,11716.0,2.45,0
TXN00108,2025-02-03,2025-02,2025,2,February,CUST2106,Customer CUST2106,36-45,Male,Hyderabad,Millennia,100000,Bills & Utilities,Zomato,NetBanking,12877,128.77,25754,Overdue,13005.77,31.27,0
TXN00473,2025-02-04,2025-02,2025,2,February,CUST5660,Customer CUST5660,36-45,Male,Chennai,MoneyBack,300000,Fuel,Swiggy,NetBanking,12579,226.42,50316,Paid,12805.42,17.05,1
TXN00231,2025-02-06,2025-02,2025,2,February,CUST8869,Customer CUST8869,26-35,Male,Hyderabad,Regalia,100000,Groceries,Swiggy,Credit Card,12023,0.0,24046,Paid,12023.0,26.19,0
TXN00038,2025-02-07,2025-02,2025,2,February,CUST7211,Customer CUST7211,36-45,Male,Mumbai,Millennia,200000,Bills & Utilities,BookMyShow,UPI AutoPay,14244,0.0,28488,Due,14244.0,8.55,0
TXN00498,2025-02-08,2025-02,2025,2,February,CUST9074,Customer CUST9074,36-45,Female,Pune,Regalia,300000,Fuel,Amazon,Credit Card,1547,27.85,1547,Due,1574.85,0.87,0
TXN00136,2025-02-08,2025-02,2025,2,February,CUST8247,Customer CUST8247,36-45,Female,Pune,Regalia,100000,Shopping,Flipkart,Credit Card,1578,15.78,6312,Overdue,1593.78,3.76,0
TXN00173,2025-02-09,2025-02,2025,2,February,CUST3230,Customer CUST3230,36-45,Female,Pune,Infinia,500000,Travel,Flipkart,UPI AutoPay,10998,109.98,21996,Due,11107.98,9.37,1
TXN00294,2025-02-10,2025-02,2025,2,February,CUST3299,Customer CUST3299,46-60,Male,Pune,Infinia,200000,Groceries,Amazon,NetBanking,21914,0.0,87656,Overdue,21914.0,44.14,1
TXN00166,2025-02-11,2025-02,2025,2,February,CUST9856,Customer CUST9856,36-45,Female,Delhi,Diners Black,500000,Dining,Amazon,NetBanking,18679,0.0,74716,Overdue,18679.0,13.85,0
TXN00076,2025-02-11,2025-02,2025,2,February,CUST1349,Customer CUST1349,18-25,Female,Chennai,Regalia,200000,Groceries,Flipkart,Credit Card,15100,0.0,60400,Overdue,15100.0,26.93,1
TXN00174,2025-02-11,2025-02,2025,2,February,CUST6339,Customer CUST6339,46-60,Female,Pune,Diners Black,800000,Bills & Utilities,DMart,UPI AutoPay,22972,413.5,45944,Paid,23385.5,11.85,1
TXN00082,2025-02-12,2025-02,2025,2,February,CUST3500,Customer CUST3500,46-60,Male,Kolkata,Millennia,300000,Shopping,Zomato,Credit Card,14184,141.84,56736,Paid,14325.84,11.81,0
TXN00315,2025-02-12,2025-02,2025,2,February,CUST5408,Customer CUST5408,26-35,Male,Pune,Millennia,300000,Fuel,BookMyShow,NetBanking,6048,60.48,12096,Paid,6108.48,3.78,1
TXN00216,2025-02-14,2025-02,2025,2,February,CUST4239,Customer CUST4239,46-60,Male,Pune,Millennia,100000,Fuel,Zomato,UPI AutoPay,19405,194.05,19405,Paid,19599.05,95.0,0
TXN00247,2025-02-17,2025-02,2025,2,February,CUST7857,Customer CUST7857,46-60,Female,Pune,Regalia,300000,Bills & Utilities,Swiggy,NetBanking,1034,18.61,2068,Overdue,1052.61,0.7,1
TXN00058,2025-02-17,2025-02,2025,2,February,CUST9167,Customer CUST9167,46-60,Male,Mumbai,Infinia,800000,Travel,Flipkart,UPI AutoPay,13741,0.0,13741,Overdue,13741.0,4.2,1
TXN00215,2025-02-18,2025-02,2025,2,February,CUST3290,Customer CUST3290,18-25,Male,Hyderabad,Infinia,500000,Bills & Utilities,Swiggy,Credit Card,18226,0.0,18226,Paid,18226.0,5.13,1
TXN00482,2025-02-19,2025-02,2025,2,February,CUST8145,Customer CUST8145,46-60,Male,Ahmedabad,Millennia,300000,Dining,Flipkart,Credit Card,6488,0.0,6488,Due,6488.0,6.18,1
TXN00114,2025-02-19,2025-02,2025,2,February,CUST8179,Customer CUST8179,18-25,Male,Pune,Infinia,100000,Entertainment,Zomato,Credit Card,24772,445.9,24772,Overdue,25217.9,38.92,0
TXN00489,2025-02-20,2025-02,2025,2,February,CUST6451,Customer CUST6451,46-60,Male,Mumbai,Diners Black,500000,Entertainment,Amazon,NetBanking,2824,28.24,5648,Due,2852.24,2.66,0
TXN00075,2025-02-21,2025-02,2025,2,February,CUST6942,Customer CUST6942,18-25,Female,Chennai,Millennia,500000,Bills & Utilities,Croma,NetBanking,12341,0.0,24682,Due,12341.0,11.85,0
TXN00186,2025-02-22,2025-02,2025,2,February,CUST4613,Customer CUST4613,36-45,Male,Hyderabad,MoneyBack,100000,Bills & Utilities,IRCTC,Credit Card,14744,147.44,14744,Overdue,14891.44,48.09,0
TXN00486,2025-02-22,2025-02,2025,2,February,CUST7943,Customer CUST7943,46-60,Male,Chennai,Infinia,100000,Groceries,IRCTC,Credit Card,16268,292.82,32536,Due,16560.82,36.86,0
TXN00064,2025-02-23,2025-02,2025,2,February,CUST6383,Customer CUST6383,46-60,Female,Bengaluru,Millennia,500000,Travel,BookMyShow,NetBanking,8884,88.84,35536,Paid,8972.84,6.4,0
TXN00244,2025-02-23,2025-02,2025,2,February,CUST4666,Customer CUST4666,36-45,Female,Mumbai,Millennia,800000,Travel,IRCTC,UPI AutoPay,4535,81.63,4535,Due,4616.63,2.38,0
TXN00403,2025-02-24,2025-02,2025,2,February,CUST8889,Customer CUST8889,18-25,Male,Pune,Millennia,300000,Groceries,Croma,UPI AutoPay,18817,188.17,75268,Due,19005.17,9.11,0
TXN00198,2025-02-25,2025-02,2025,2,February,CUST6759,Customer CUST6759,46-60,Female,Hyderabad,Regalia,800000,Groceries,Amazon,Credit Card,3492,0.0,3492,Due,3492.0,1.71,0
TXN00025,2025-02-25,2025-02,2025,2,February,CUST4644,Customer CUST4644,26-35,Female,Ahmedabad,Diners Black,100000,Dining,HP Fuel,UPI AutoPay,23179,0.0,46358,Paid,23179.0,95.0,1
TXN00326,2025-02-27,2025-02,2025,2,February,CUST2311,Customer CUST2311,26-35,Male,Bengaluru,Regalia,200000,Entertainment,DMart,Credit Card,956,0.0,3824,Paid,956.0,1.74,0
TXN00395,2025-02-27,2025-02,2025,2,February,CUST4411,Customer CUST4411,46-60,Female,Ahmedabad,Infinia,500000,Dining,HP Fuel,NetBanking,18155,0.0,36310,Overdue,18155.0,4.59,1
TXN00451,2025-02-28,2025-02,2025,2,February,CUST9606,Customer CUST9606,36-45,Male,Bengaluru,Infinia,300000,Fuel,DMart,Credit Card,3020,0.0,3020,Paid,3020.0,2.92,0
TXN00133,2025-03-04,2025-03,2025,3,March,CUST2020,Customer CUST2020,26-35,Male,Bengaluru,MoneyBack,800000,Bills & Utilities,Croma,UPI AutoPay,6881,68.81,27524,Overdue,6949.81,4.03,0
TXN00374,2025-03-05,2025-03,2025,3,March,CUST3155,Customer CUST3155,26-35,Male,Chennai,Diners Black,200000,Bills & Utilities,IRCTC,Credit Card,14822,148.22,59288,Due,14970.22,10.9,0
TXN00325,2025-03-07,2025-03,2025,3,March,CUST5773,Customer CUST5773,36-45,Female,Kolkata,Millennia,300000,Groceries,IRCTC,UPI AutoPay,5508,55.08,5508,Due,5563.08,4.16,0
TXN00017,2025-03-09,2025-03,2025,3,March,CUST1998,Customer CUST1998,36-45,Male,Hyderabad,Regalia,800000,Dining,Swiggy,NetBanking,9922,0.0,9922,Due,9922.0,4.89,1
TXN00080,2025-03-12,2025-03,2025,3,March,CUST2076,Customer CUST2076,26-35,Female,Delhi,MoneyBack,300000,Bills & Utilities,Croma,NetBanking,14734,0.0,14734,Due,14734.0,16.86,0
TXN00142,2025-03-13,2025-03,2025,3,March,CUST5064,Customer CUST5064,18-25,Female,Pune,Millennia,200000,Travel,DMart,Credit Card,22130,0.0,22130,Due,22130.0,32.2,0
TXN00189,2025-03-14,2025-03,2025,3,March,CUST5605,Customer CUST5605,26-35,Female,Bengaluru,Infinia,800000,Dining,IRCTC,UPI AutoPay,6970,0.0,6970,Overdue,6970.0,2.09,0
TXN00085,2025-03-15,2025-03,2025,3,March,CUST6062,Customer CUST6062,36-45,Female,Mumbai,Infinia,200000,Bills & Utilities,Swiggy,Credit Card,22923,229.23,22923,Paid,23152.23,23.99,0
TXN00265,2025-03-19,2025-03,2025,3,March,CUST1894,Customer CUST1894,18-25,Male,Ahmedabad,MoneyBack,500000,Shopping,Croma,UPI AutoPay,21948,395.06,87792,Due,22343.06,7.0,1
TXN00285,2025-03-19,2025-03,2025,3,March,CUST2036,Customer CUST2036,18-25,Male,Pune,Millennia,100000,Travel,HP Fuel,NetBanking,22262,0.0,89048,Paid,22262.0,79.38,0
TXN00230,2025-03-20,2025-03,2025,3,March,CUST9849,Customer CUST9849,36-45,Female,Bengaluru,Millennia,500000,Groceries,IRCTC,Credit Card,11049,0.0,11049,Paid,11049.0,8.37,0
TXN00255,2025-03-20,2025-03,2025,3,March,CUST4675,Customer CUST4675,26-35,Male,Bengaluru,Diners Black,500000,Travel,Swiggy,NetBanking,11971,0.0,11971,Overdue,11971.0,2.58,1
TXN00212,2025-03-21,2025-03,2025,3,March,CUST5455,Customer CUST5455,26-35,Male,Bengaluru,Regalia,300000,Shopping,Flipkart,Credit Card,8752,87.52,17504,Overdue,8839.52,6.63,0
TXN00431,2025-03-22,2025-03,2025,3,March,CUST4181,Customer CUST4181,36-45,Female,Bengaluru,Regalia,300000,Fuel,Flipkart,UPI AutoPay,15109,0.0,30218,Paid,15109.0,7.78,0
TXN00097,2025-03-25,2025-03,2025,3,March,CUST1857,Customer CUST1857,36-45,Male,Bengaluru,Diners Black,300000,Shopping,HP Fuel,Credit Card,9469,94.69,18938,Overdue,9563.69,11.73,0
TXN00340,2025-03-25,2025-03,2025,3,March,CUST1646,Customer CUST1646,46-60,Female,Ahmedabad,Millennia,200000,Bills & Utilities,Croma,UPI AutoPay,12578,125.78,50312,Overdue,12703.78,12.6,0
TXN00194,2025-03-27,2025-03,2025,3,March,CUST5489,Customer CUST5489,18-25,Female,Hyderabad,Millennia,300000,Travel,IRCTC,Credit Card,6829,122.92,6829,Due,6951.92,3.72,1
TXN00416,2025-03-28,2025-03,2025,3,March,CUST1307,Customer CUST1307,46-60,Male,Chennai,Millennia,300000,Groceries,Swiggy,Credit Card,2589,0.0,10356,Overdue,2589.0,3.55,0
TXN00330,2025-03-28,2025-03,2025,3,March,CUST3233,Customer CUST3233,36-45,Female,Chennai,Diners Black,100000,Travel,BookMyShow,NetBanking,8713,0.0,17426,Paid,8713.0,8.72,0
TXN00328,2025-03-29,2025-03,2025,3,March,CUST6328,Customer CUST6328,46-60,Female,Bengaluru,Regalia,300000,Fuel,Croma,UPI AutoPay,5790,0.0,5790,Overdue,5790.0,8.57,0
TXN00257,2025-03-30,2025-03,2025,3,March,CUST1152,Customer CUST1152,36-45,Female,Kolkata,Millennia,200000,Fuel,Zomato,NetBanking,8481,84.81,33924,Overdue,8565.81,7.73,0
TXN00354,2025-04-01,2025-04,2025,4,April,CUST8796,Customer CUST8796,18-25,Female,Delhi,Regalia,200000,Travel,IRCTC,Credit Card,9695,96.95,9695,Due,9791.95,11.37,0
TXN00218,2025-04-01,2025-04,2025,4,April,CUST8848,Customer CUST8848,18-25,Male,Bengaluru,Millennia,300000,Fuel,IRCTC,UPI AutoPay,20489,368.8,20489,Paid,20857.8,20.46,0
TXN00233,2025-04-01,2025-04,2025,4,April,CUST3476,Customer CUST3476,18-25,Male,Mumbai,Diners Black,300000,Travel,HP Fuel,NetBanking,15439,154.39,15439,Due,15593.39,16.76,1
TXN00151,2025-04-02,2025-04,2025,4,April,CUST1924,Customer CUST1924,26-35,Female,Mumbai,Regalia,200000,Bills & Utilities,Flipkart,NetBanking,1649,16.49,3298,Overdue,1665.49,2.6,0
TXN00364,2025-04-04,2025-04,2025,4,April,CUST6062,Customer CUST6062,26-35,Female,Bengaluru,Regalia,200000,Bills & Utilities,Amazon,NetBanking,4740,85.32,18960,Overdue,4825.32,10.55,1
TXN00323,2025-04-05,2025-04,2025,4,April,CUST7746,Customer CUST7746,18-25,Female,Pune,Diners Black,300000,Shopping,Flipkart,NetBanking,12006,216.11,48024,Overdue,12222.11,9.51,1
TXN00034,2025-04-05,2025-04,2025,4,April,CUST5499,Customer CUST5499,46-60,Male,Chennai,Regalia,500000,Entertainment,IRCTC,Credit Card,21094,210.94,84376,Due,21304.94,14.8,0
TXN00271,2025-04-06,2025-04,2025,4,April,CUST8091,Customer CUST8091,46-60,Male,Hyderabad,Infinia,800000,Fuel,Amazon,NetBanking,4611,46.11,4611,Paid,4657.11,2.27,0
TXN00095,2025-04-07,2025-04,2025,4,April,CUST9307,Customer CUST9307,46-60,Female,Mumbai,Millennia,100000,Shopping,Croma,NetBanking,9606,0.0,38424,Paid,9606.0,33.24,0
TXN00349,2025-04-08,2025-04,2025,4,April,CUST3213,Customer CUST3213,36-45,Male,Hyderabad,MoneyBack,800000,Groceries,IRCTC,Credit Card,23999,0.0,47998,Paid,23999.0,3.2,0
TXN00405,2025-04-09,2025-04,2025,4,April,CUST1578,Customer CUST1578,36-45,Female,Hyderabad,Infinia,300000,Bills & Utilities,Swiggy,NetBanking,11063,110.63,22126,Due,11173.63,7.95,1
TXN00005,2025-04-09,2025-04,2025,4,April,CUST2169,Customer CUST2169,26-35,Male,Pune,Regalia,300000,Shopping,Amazon,UPI AutoPay,11841,0.0,47364,Due,11841.0,15.03,0
TXN00342,2025-04-09,2025-04,2025,4,April,CUST4912,Customer CUST4912,36-45,Male,Mumbai,Infinia,800000,Travel,Croma,UPI AutoPay,24240,0.0,24240,Paid,24240.0,13.41,0
TXN00007,2025-04-14,2025-04,2025,4,April,CUST8019,Customer CUST8019,46-60,Female,Bengaluru,Diners Black,800000,Dining,Flipkart,Credit Card,8281,149.06,33124,Overdue,8430.06,2.12,0
TXN00245,2025-04-15,2025-04,2025,4,April,CUST2676,Customer CUST2676,18-25,Female,Chennai,Regalia,800000,Travel,Croma,NetBanking,10100,181.8,40400,Overdue,10281.8,3.27,0
TXN00043,2025-04-15,2025-04,2025,4,April,CUST9817,Customer CUST9817,46-60,Female,Bengaluru,MoneyBack,300000,Dining,DMart,NetBanking,24245,436.41,96980,Overdue,24681.41,27.99,0
TXN00067,2025-04-17,2025-04,2025,4,April,CUST3588,Customer CUST3588,18-25,Female,Chennai,MoneyBack,300000,Shopping,HP Fuel,NetBanking,22051,0.0,44102,Due,22051.0,27.27,0
TXN00217,2025-04-17,2025-04,2025,4,April,CUST7990,Customer CUST7990,26-35,Female,Mumbai,Regalia,500000,Fuel,Flipkart,Credit Card,14393,259.07,28786,Due,14652.07,3.22,0
TXN00181,2025-04-18,2025-04,2025,4,April,CUST4232,Customer CUST4232,46-60,Female,Ahmedabad,MoneyBack,500000,Bills & Utilities,DMart,Credit Card,6244,0.0,24976,Overdue,6244.0,3.22,1
TXN00250,2025-04-19,2025-04,2025,4,April,CUST4187,Customer CUST4187,18-25,Female,Delhi,MoneyBack,800000,Groceries,Croma,UPI AutoPay,20987,377.77,83948,Due,21364.77,3.37,0
TXN00154,2025-04-19,2025-04,2025,4,April,CUST5177,Customer CUST5177,26-35,Female,Mumbai,Infinia,200000,Travel,Zomato,UPI AutoPay,13848,249.26,55392,Due,14097.26,17.68,0
TXN00209,2025-04-20,2025-04,2025,4,April,CUST7718,Customer CUST7718,18-25,Male,Pune,Infinia,200000,Travel,Croma,UPI AutoPay,6603,118.85,26412,Overdue,6721.85,5.29,0
TXN00157,2025-04-22,2025-04,2025,4,April,CUST8692,Customer CUST8692,36-45,Male,Pune,Diners Black,500000,Shopping,HP Fuel,UPI AutoPay,11984,215.71,23968,Due,12199.71,3.34,0
TXN00120,2025-04-22,2025-04,2025,4,April,CUST3114,Customer CUST3114,46-60,Male,Pune,Regalia,200000,Entertainment,Zomato,NetBanking,18265,328.77,73060,Paid,18593.77,37.18,0
TXN00440,2025-04-26,2025-04,2025,4,April,CUST8501,Customer CUST8501,18-25,Male,Chennai,MoneyBack,100000,Fuel,DMart,Credit Card,12263,220.73,49052,Due,12483.73,21.5,0
TXN00201,2025-04-27,2025-04,2025,4,April,CUST1990,Customer CUST1990,46-60,Female,Delhi,Millennia,200000,Fuel,Croma,UPI AutoPay,2412,0.0,4824,Due,2412.0,1.4,0
TXN00073,2025-04-27,2025-04,2025,4,April,CUST8606,Customer CUST8606,36-45,Female,Mumbai,Infinia,100000,Fuel,Zomato,Credit Card,10948,197.06,10948,Paid,11145.06,38.77,0
TXN00138,2025-04-28,2025-04,2025,4,April,CUST4267,Customer CUST4267,36-45,Female,Delhi,Regalia,500000,Groceries,IRCTC,NetBanking,18233,0.0,36466,Paid,18233.0,10.61,0
TXN00327,2025-04-29,2025-04,2025,4,April,CUST3544,Customer CUST3544,18-25,Female,Mumbai,Millennia,100000,Entertainment,IRCTC,Credit Card,13209,237.76,13209,Paid,13446.76,27.08,0
